ORGANIZATION_ID,ACTIVITY_NAME,TIMESTAMP,CONVERTED,CONVERTED_AT,TRIAL_START,TRIAL_END
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:28:36,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:29:07,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:31:27,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:31:43,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:32:12,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:33:03,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-12 21:33:10,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:49:59,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:50:11,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:50:14,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:50:15,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:50:28,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:50:31,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:50:50,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:51:39,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:51:41,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:52:40,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:52:41,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:53:25,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:54:07,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-14 10:57:15,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 10:59:26,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-14 10:59:55,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-14 11:00:40,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-14 11:00:50,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 11:02:03,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 11:07:44,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 15:54:00,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 15:54:10,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 15:54:12,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 15:54:43,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 16:28:59,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:36:41,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:49:46,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:50:01,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:50:04,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:50:05,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:50:07,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:50:08,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-14 20:50:12,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 09:14:56,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 09:15:07,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 18:58:56,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Approved,2024-03-15 19:50:39,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Approved,2024-03-15 19:51:00,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 19:51:11,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 19:51:26,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 19:52:02,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 19:52:11,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 19:59:58,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:00:48,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:26,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:28,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:30,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:31,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:33,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:35,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:41,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:45,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:02:47,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:03:09,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:03:21,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-03-15 20:04:26,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:04:27,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-15 20:04:37,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-15 20:04:57,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-15 20:06:06,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-15 20:06:23,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-15 20:06:39,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-15 20:06:59,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:07:16,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:09:38,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-15 20:10:05,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:15:18,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:16:34,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:19:37,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:21:06,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:21:18,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:21:27,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:21:35,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:21:48,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:21:56,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Approved,2024-03-15 20:22:25,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:24:03,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:24:13,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:24:22,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Approved,2024-03-15 20:27:11,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Approved,2024-03-15 20:27:17,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:30:48,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:32:29,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-15 20:33:57,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-15 20:34:09,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:34:54,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:04,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-03-15 20:35:04,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-03-15 20:35:19,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:20,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-03-15 20:35:50,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:52,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:53,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:54,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:55,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:56,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:57,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:58,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:35:59,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:35:59,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:36:00,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:36:01,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:36:02,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-15 20:36:09,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-03-15 20:36:09,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:37:11,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:38:57,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:40:51,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-15 20:42:29,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:44:22,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:46:04,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:46:56,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:48:54,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-15 20:48:58,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-15 21:29:50,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-15 21:30:02,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-16 05:50:46,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-16 05:50:57,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-03-16 05:51:14,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-16 18:29:36,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-03-16 18:29:42,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-26 17:24:27,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-26 17:24:29,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-03-26 17:24:31,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-26 17:25:12,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-26 17:25:19,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-03-26 17:25:23,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,ShiftDetails.View.Opened,2024-04-02 06:52:28,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Mobile.Schedule.Loaded,2024-04-02 06:53:11,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,ShiftDetails.View.Opened,2024-04-02 07:32:53,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,ShiftDetails.View.Opened,2024-04-02 07:32:57,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,ShiftDetails.View.Opened,2024-04-02 07:33:40,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Availability.Set,2024-04-02 10:25:23,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,ShiftDetails.View.Opened,2024-04-02 10:26:15,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,ShiftDetails.View.Opened,2024-04-02 19:35:04,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:00:22,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:00:36,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.AssignmentChanged,2024-04-02 20:00:45,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:00:59,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-04-02 20:02:39,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:02:40,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:02:41,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:03:23,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Template.ApplyModal.Applied,2024-04-02 20:03:23,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:05:13,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:05:25,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:05:37,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:05:49,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:06:00,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
0230aaa200a6c33b10c198297beb8478,Scheduling.Shift.Created,2024-04-02 20:06:09,True,2024-04-03 20:55:19,2024-03-12 20:42:50,2024-04-11 20:42:50
